Price,CarBrand,CarModel,MfgDate,Mileage,Condition,GearBox,Fuel,CarOrigin,CarType,CarSeats
1069000000.0,Mercedes Benz,GLC,2016.0,48000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
210000000.0,Kia,Morning,2015.0,5000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Van,2.0
1100000000.0,BMW,4 Series,2015.0,54000.0,Đã sử dụng,Tự động,Xăng,Đức,Sedan,5.0
539000000.0,Mazda,BT 50,2022.0,40000.0,Đã sử dụng,Tự động,Dầu,Nhật Bản,Pick up,5.0
678000000.0,Toyota,Yaris,2023.0,0.0,Mới,Tự động,Xăng,Nước khác,SUV,5.0
435000000.0,Honda,City,2020.0,17300.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
420000000.0,BMW,3 Series,2012.0,60000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
498000000.0,Chevrolet,Colorado,2018.0,57979.0,Đã sử dụng,Tự động,Dầu,Thái Lan,Pick up,5.0
688000000.0,Toyota,Yaris,2023.0,0.0,Mới,Tự động,Xăng,Thái Lan,SUV,5.0
716000000.0,Hyundai,Tucson,2021.0,36.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
519000000.0,Mitsubishi,Xpander,2021.0,21000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,MPV,7.0
345000000.0,Toyota,Vios,2019.0,70000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5.0
315000000.0,Ford,Fiesta,2016.0,79000.0,Đã sử dụng,Tự động,Xăng,Hàn Quốc,Hatchback,5.0
385000000.0,Mazda,BT 50,2015.0,118000.0,Đã sử dụng,Số sàn,Dầu,Thái Lan,Pick up,5.0
578000000.0,Toyota,Veloz Cross,2022.0,19000.0,Đã sử dụng,Tự động,Xăng,Nước khác,SUV,5.0
246000000.0,Toyota,Vios,2015.0,85000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5.0
565000000.0,Hyundai,Elantra,2020.0,14000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
465000000.0,Mazda,3,2018.0,69000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5.0
468000000.0,Mazda,CX 5,2013.0,60000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
642000000.0,Ford,Ranger,2023.0,4000.0,Đã sử dụng,Tự động,Dầu,Việt Nam,Pick up,5.0
265000000.0,Kia,Carens,2012.0,79000.0,Đã sử dụng,Tự động,Xăng,Hàn Quốc,SUV,7.0
460000000.0,Toyota,Corolla Altis,2015.0,87000.0,Đã sử dụng,Tự động,Xăng,Nhật Bản,Sedan,5.0
707000000.0,Ford,Ranger,2023.0,0.0,Mới,Tự động,Dầu,Việt Nam,Pick up,5.0
1859000000.0,Mercedes Benz,GLC,2022.0,50.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
705000000.0,Honda,BR-V,2023.0,0.0,Mới,Tự động,Xăng,Nước khác,MPV,7.0
270000000.0,Hyundai,Grand i10,2018.0,45000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5.0
485000000.0,Honda,Civic,2018.0,90.0,Đã sử dụng,Tự động,Xăng,Thái Lan,Sedan,5.0
538000000.0,Hyundai,Kona,2020.0,40000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
957000000.0,Vinfast,VF8,2023.0,0.0,Mới,Tự động,Điện,Việt Nam,SUV,5.0
285000000.0,Kia,Carens,2012.0,80000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,MPV,7.0
420000000.0,Toyota,Fortuner,2010.0,108000.0,Đã sử dụng,Số sàn,Dầu,Việt Nam,SUV,7.0
449000000.0,Suzuki,Ertiga,2021.0,74000.0,Đã sử dụng,Tự động,Xăng,Nước khác,MPV,7.0
650000000.0,Mazda,CX 5,2018.0,55000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
849000000.0,Ford,Transit,2023.0,0.0,Mới,Số sàn,Dầu,Việt Nam,SUV,16.0
505000000.0,Suzuki,XL 7,2021.0,29000.0,Đã sử dụng,Tự động,Xăng,Nước khác,SUV,7.0
865000000.0,Honda,CR V,2021.0,3600.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,7.0
486000000.0,Mitsubishi,Xpander,2020.0,68999.0,Đã sử dụng,Tự động,Xăng,Nước khác,MPV,7.0
519000000.0,Toyota,Avanza,2022.0,70000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,7.0
735000000.0,Ford,Ranger,2021.0,32000.0,Đã sử dụng,Tự động,Dầu,Thái Lan,Pick up,5.0
554000000.0,Hyundai,Creta,2023.0,0.0,Mới,Tự động,Xăng,Hàn Quốc,SUV,5.0
535000000.0,BMW,5 Series,2010.0,55000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,4.0
770000000.0,Hyundai,Santa Fe,2018.0,71000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,7.0
406000000.0,Hyundai,Accent,2023.0,0.0,Mới,Tự động,Xăng,Hàn Quốc,Sedan,5.0
619000000.0,Kia,K3,2022.0,0.0,Mới,Tự động,Xăng,Việt Nam,Sedan,5.0
849000000.0,Ford,Transit,2023.0,0.0,Mới,Số sàn,Dầu,Việt Nam,Van,16.0
1050000000.0,Ford,Everest,2021.0,25000.0,Đã sử dụng,Tự động,Dầu,Thái Lan,SUV,7.0
1168000000.0,Toyota,Camry,2023.0,0.0,Mới,Tự động,Xăng,Thái Lan,Sedan,5.0
915000000.0,Kia,Sportage,2022.0,9500.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
825000000.0,Mazda,CX 5,2023.0,0.0,Mới,Tự động,Xăng,Việt Nam,SUV,5.0
410000000.0,Toyota,Vios,2019.0,70000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
220000000.0,Toyota,Yaris,2009.0,94000.0,Đã sử dụng,Tự động,Xăng,Nhật Bản,Sedan,5.0
550000000.0,Kia,Rondo,2022.0,16000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,7.0
618000000.0,Toyota,Veloz,2023.0,0.0,Mới,Tự động,Xăng,Việt Nam,SUV,7.0
305000000.0,Isuzu,Dmax,2013.0,134560.0,Đã sử dụng,Số sàn,Dầu,Việt Nam,Pick up,5.0
920000000.0,Toyota,Camry,2019.0,29000.0,Đã sử dụng,Tự động,Xăng,Thái Lan,Sedan,5.0
669000000.0,Ford,Ranger,2023.0,0.0,Mới,Tự động,Dầu,Việt Nam,Pick up,5.0
619000000.0,Mazda,CX 5,2018.0,45000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
258000000.0,Toyota,Hiace,2008.0,4000.0,Đã sử dụng,Số sàn,Dầu,Việt Nam,Van,16.0
1150000000.0,Mercedes Benz,C Class,2020.0,28000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
390000000.0,Toyota,Vios,2021.0,33000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5.0
719000000.0,Mitsubishi,Outlander,2022.0,9000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,9.0
228000000.0,Kia,Morning,2016.0,3000.0,Đã sử dụng,Tự động,Xăng,Hàn Quốc,Hatchback,2.0
305000000.0,Hyundai,Grand i10,2016.0,82000.0,Đã sử dụng,Tự động,Xăng,Ấn Độ,Hatchback,5.0
620000000.0,Toyota,Innova,2018.0,114111.0,Đã sử dụng,Tự động,Xăng,Việt Nam,MPV,7.0
650000000.0,Toyota,Corolla Cross,2020.0,75000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
1468000000.0,Ford,Everest,2022.0,0.0,Mới,Tự động,Dầu,Thái Lan,SUV,7.0
735000000.0,Ford,Contour,2019.0,63000.0,Đã sử dụng,Tự động,Dầu,Việt Nam,MPV,5.0
661000000.0,Honda,BR-V,2023.0,0.0,Mới,Tự động,Xăng,Thái Lan,MPV,7.0
568000000.0,Ford,Ranger,2021.0,60500.0,Đã sử dụng,Tự động,Dầu,Thái Lan,Pick up,5.0
1395000000.0,Kia,Carnival,2022.0,10000.0,Đã sử dụng,Tự động,Dầu,Việt Nam,SUV,7.0
426000000.0,Toyota,Sienna,2007.0,86000.0,Đã sử dụng,Tự động,Xăng,Mỹ,MPV,7.0
395000000.0,Toyota,Vios,2020.0,54000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5.0
468000000.0,Mitsubishi,Xpander,2020.0,78000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,MPV,7.0
655000000.0,Ford,Ranger,2023.0,5999.0,Đã sử dụng,Tự động,Dầu,Việt Nam,Pick up,5.0
365000000.0,Toyota,Innova,2016.0,105000.0,Đã sử dụng,Số sàn,Xăng,Nhật Bản,MPV,8.0
308000000.0,Toyota,Vios,2018.0,56000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5.0
640000000.0,Cadillac,Escalade,2008.0,87600.0,Đã sử dụng,Tự động,Xăng,Mỹ,SUV,8.0
633000000.0,Toyota,Veloz,2023.0,0.0,Mới,Tự động,Xăng,Việt Nam,MPV,7.0
436000000.0,Kia,Cerato,2018.0,68000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
530000000.0,Kia,Cerato,2020.0,51226.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
999000000.0,Toyota,Innova,2023.0,0.0,Mới,Tự động,Hybrid,Nước khác,MPV,8.0
335000000.0,Mazda,BT 50,2015.0,13700.0,Đã sử dụng,Tự động,Dầu,Thái Lan,Pick up,5.0
268000000.0,Ford,Ranger,2011.0,130000.0,Đã sử dụng,Số sàn,Dầu,Thái Lan,Pick up,5.0
435000000.0,Nissan,Navara,2018.0,81000.0,Đã sử dụng,Tự động,Dầu,Thái Lan,Pick up,5.0
907000000.0,Vinfast,VF8,2023.0,0.0,Mới,Tự động,Điện,Việt Nam,SUV,5.0
190000000.0,Chevrolet,Aveo,2017.0,95000.0,Đã sử dụng,Số sàn,Xăng,Mỹ,Sedan,5.0
698000000.0,Mitsubishi,Xpander Cross,2023.0,0.0,Mới,Tự động,Xăng,Nước khác,MPV,7.0
1809000000.0,Mercedes Benz,C Class,2022.0,5999.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
265000000.0,Toyota,Innova,2006.0,92568.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,MPV,8.0
470000000.0,Mitsubishi,Xpander,2021.0,50000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,MPV,7.0
250000000.0,Ford,Territory,2023.0,94000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
752000000.0,Toyota,Corolla Cross,2022.0,39900.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
355000000.0,Toyota,Vios,2014.0,80000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
246000000.0,Hyundai,Grand i10,2019.0,4000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,Hatchback,5.0
579000000.0,Mazda,3,2023.0,0.0,Mới,Tự động,Xăng,Việt Nam,Sedan,5.0
475000000.0,Toyota,Vios,2020.0,17000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
1499000000.0,Toyota,Prado,2017.0,79000.0,Đã sử dụng,Tự động,Xăng,Nhật Bản,SUV,7.0
120000000.0,Daewoo,Magnus,2004.0,110000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
693000000.0,Toyota,Yaris,2023.0,0.0,Mới,Tự động,Xăng,Nước khác,SUV,5.0
1248000000.0,Ford,Everest,2022.0,36800.0,Đã sử dụng,Tự động,Dầu,Thái Lan,SUV,9.0
538000000.0,MG,ZS,2023.0,0.0,Mới,Tự động,Xăng,Thái Lan,SUV,5.0
425000000.0,Toyota,Yaris,2015.0,77779.0,Đã sử dụng,Tự động,Xăng,Thái Lan,Hatchback,5.0
538000000.0,Suzuki,Ertiga,2022.0,94000.0,Đã sử dụng,Số sàn,Xăng,Nước khác,MPV,7.0
575000000.0,Kia,Sorento,2015.0,80000.0,Đã sử dụng,Tự động,Dầu,Việt Nam,SUV,5.0
890000000.0,Subaru,Outback,2016.0,60000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5.0
230000000.0,Kia,Morning,2016.0,78000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,Hatchback,5.0
999000000.0,Mercedes Benz,C Class,2019.0,80000.0,Đã sử dụng,Tự động,Xăng,Đức,Sedan,5.0
570000000.0,Toyota,Fortuner,2016.0,98000.0,Đã sử dụng,Số sàn,Dầu,Việt Nam,SUV,7.0
380000000.0,Mitsubishi,Attrage,2023.0,0.0,Mới,Số sàn,Xăng,Thái Lan,Sedan,5.0
315000000.0,Chevrolet,Cruze,2017.0,76000.0,Đã sử dụng,Tự động,Xăng,Mỹ,Sedan,5.0
620000000.0,Ford,Ranger,2022.0,15000.0,Đã sử dụng,Tự động,Dầu,Việt Nam,Pick up,2.0
755000000.0,Ford,Ranger,2020.0,38000.0,Đã sử dụng,Tự động,Dầu,Thái Lan,Pick up,5.0
598000000.0,Ford,Transit,2019.0,92000.0,Đã sử dụng,Số sàn,Dầu,Việt Nam,Van,7.0
447000000.0,Ford,EcoSport,2020.0,37000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
830000000.0,Mercedes Benz,C Class,2016.0,70000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
345000000.0,Suzuki,Swift,2016.0,60000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5.0
200000000.0,Kia,Cerato,2009.0,100.0,Đã sử dụng,Số sàn,Xăng,Nước khác,Sedan,5.0
658000000.0,Mitsubishi,Xpander,2023.0,1.0,Đã sử dụng,Tự động,Xăng,Nước khác,SUV,7.0
1451000000.0,Porsche,Macan,2015.0,78000.0,Đã sử dụng,Tự động,Xăng,Nước khác,SUV,5.0
420000000.0,Toyota,Vios,2018.0,44000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
256000000.0,Kia,Dòng khác,2017.0,70000.0,Đã sử dụng,Số sàn,Dầu,Hàn Quốc,Van,2.0
636000000.0,Mazda,CX 5,2018.0,58000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
885000000.0,Ford,Everest,2019.0,40000.0,Đã sử dụng,Tự động,Dầu,Việt Nam,SUV,7.0
1499000000.0,Mercedes Benz,C Class,2021.0,20000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
462000000.0,Toyota,Fortuner,2012.0,116000.0,Đã sử dụng,Số sàn,Dầu,Việt Nam,SUV,7.0
458000000.0,Vinfast,VF5,2023.0,0.0,Mới,Tự động,Điện,Việt Nam,SUV,5.0
1551000000.0,Porsche,Macan,2015.0,78000.0,Đã sử dụng,Tự động,Xăng,Nước khác,SUV,5.0
155000000.0,Kia,Morning,2015.0,9753.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,SUV,5.0
439000000.0,Hyundai,Elantra,2017.0,103000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
518000000.0,Chevrolet,Colorado,2018.0,26000.0,Đã sử dụng,Tự động,Dầu,Thái Lan,Pick up,5.0
110000000.0,Ford,Ranger,2002.0,100000.0,Đã sử dụng,Số sàn,Dầu,Thái Lan,Pick up,5.0
235000000.0,Chevrolet,Cruze,2012.0,70000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
159000000.0,Kia,Carens,2010.0,168000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,Hatchback,7.0
685000000.0,Vinfast,Lux SA2.0,2019.0,40000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,7.0
340000000.0,Mazda,2,2016.0,71200.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
259000000.0,Ford,Escape,2010.0,140.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
1200000000.0,Mercedes Benz,AMG,2019.0,40000.0,Đã sử dụng,Tự động,Dầu,Nước khác,Sedan,4.0
538000000.0,Kia,Cerato,2021.0,26000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
260000000.0,Kia,Morning,2017.0,23092.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5.0
260000000.0,Ford,Focus,2010.0,61000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,Hatchback,5.0
898000000.0,Toyota,Camry,2019.0,56300.0,Đã sử dụng,Tự động,Xăng,Thái Lan,Sedan,5.0
1320000000.0,Kia,Carnival,2021.0,39000.0,Đã sử dụng,Tự động,Dầu,Việt Nam,MPV,7.0
749000000.0,Mazda,CX 5,2023.0,0.0,Mới,Tự động,Xăng,Việt Nam,SUV,5.0
270000000.0,Kia,Cerato,2011.0,15000.0,Đã sử dụng,Tự động,Xăng,Hàn Quốc,Sedan,5.0
769000000.0,Hyundai,Tucson,2022.0,0.0,Mới,Tự động,Dầu,Hàn Quốc,SUV,5.0
685000000.0,Audi,Q5,2013.0,60000.0,Đã sử dụng,Tự động,Xăng,Nước khác,SUV,5.0
690000000.0,Lexus,GX,2007.0,95000.0,Đã sử dụng,Tự động,Xăng,Mỹ,SUV,7.0
488000000.0,Ford,EcoSport,2021.0,48568.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,2.0
719000000.0,Hyundai,Tucson,2020.0,39000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
425000000.0,Kia,Cerato,2020.0,39000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,Sedan,5.0
455000000.0,Hyundai,Accent,2022.0,52000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,2.0
365000000.0,Ford,Ranger,2015.0,85000.0,Đã sử dụng,Số sàn,Dầu,Thái Lan,Pick up,5.0
1499000000.0,Toyota,Land Cruiser Prado,2018.0,70000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,7.0
425000000.0,Ford,EcoSport,2018.0,60668.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
551000000.0,Ford,Ranger,2020.0,36000.0,Đã sử dụng,Tự động,Dầu,Thái Lan,Pick up,5.0
300000000.0,Toyota,Wish,2008.0,79000.0,Đã sử dụng,Tự động,Xăng,Nước khác,SUV,7.0
690000000.0,Hyundai,Tucson,2019.0,27000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
979000000.0,Peugeot,3008,2023.0,0.0,Mới,Tự động,Xăng,Việt Nam,SUV,5.0
199000000.0,Toyota,Innova,2010.0,120000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,MPV,8.0
198000000.0,Kia,Morning,2016.0,82000.0,Đã sử dụng,Số sàn,Xăng,Hàn Quốc,Hatchback,5.0
465000000.0,Toyota,Corolla Altis,2017.0,66000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
399000000.0,MG,5,2023.0,0.0,Mới,Tự động,Xăng,Thái Lan,Sedan,5.0
468000000.0,Ford,EcoSport,2019.0,33000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
845000000.0,Honda,CR V,2020.0,47900.0,Đã sử dụng,Tự động,Xăng,Thái Lan,SUV,7.0
1000000000.0,Mercedes Benz,C Class,2017.0,100000.0,Đã sử dụng,Tự động,Xăng,Đức,Sedan,5.0
499000000.0,Toyota,Avanza,2023.0,0.0,Mới,Tự động,Xăng,Nước khác,MPV,7.0
760000000.0,Mazda,CX 5,2022.0,20000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
780000000.0,Mazda,CX 5,2023.0,6000.0,Đã sử dụng,Tự động,Xăng,Hàn Quốc,SUV,5.0
1199000000.0,Toyota,Camry,2022.0,8000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
330000000.0,Hyundai,Grand i10,2019.0,30000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5.0
555000000.0,Toyota,Innova,2019.0,63500.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,MPV,8.0
380000000.0,Mitsubishi,Attrage,2023.0,0.0,Mới,Tự động,Xăng,Thái Lan,Sedan,4.0
410000000.0,Hyundai,Accent,2019.0,45000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
859000000.0,BMW,Dòng khác,2023.0,0.0,Mới,Số sàn,Xăng,Đức,Van,16.0
648000000.0,Ford,Ranger,2022.0,19000.0,Đã sử dụng,Tự động,Dầu,Việt Nam,Pick up,5.0
449000000.0,Toyota,Innova,2017.0,92000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,MPV,8.0
1228000000.0,Kia,Carnival,2021.0,59000.0,Đã sử dụng,Tự động,Dầu,Việt Nam,MPV,7.0
899000000.0,Hyundai,Tucson,2023.0,0.0,Mới,Bán tự động,Xăng,Việt Nam,SUV,5.0
220000000.0,Ford,Everest,2006.0,100.0,Đã sử dụng,Số sàn,Dầu,Việt Nam,SUV,7.0
850000000.0,Kia,Sedona,2019.0,48000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,MPV,7.0
325000000.0,Hyundai,Accent,2016.0,60000.0,Đã sử dụng,Tự động,Xăng,Hàn Quốc,Hatchback,5.0
195000000.0,Chevrolet,Captiva,2007.0,234568.0,Đã sử dụng,Tự động,Xăng,Hàn Quốc,SUV,7.0
660000000.0,Toyota,Innova,2021.0,46000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,MPV,8.0
115000000.0,Chevrolet,Spark,2011.0,10.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5.0
520000000.0,Toyota,Rush,2019.0,36800.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
940000000.0,BMW,5 Series,2015.0,60000.0,Đã sử dụng,Tự động,Xăng,Đức,Sedan,4.0
985000000.0,Kia,Sorento,2022.0,35000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,7.0
380000000.0,Toyota,Vios,2017.0,104000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
515000000.0,Kia,Cerato,2020.0,40000.0,Đã sử dụng,Tự động,Xăng,Hàn Quốc,Sedan,5.0
530000000.0,Mazda,CX 5,2016.0,65000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,SUV,5.0
805000000.0,Toyota,Fortuner,2018.0,76000.0,Đã sử dụng,Tự động,Dầu,Nước khác,SUV,7.0
432000000.0,Toyota,Vios,2018.0,96000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
870000000.0,Ford,Everest,2019.0,20000.0,Đã sử dụng,Tự động,Dầu,Thái Lan,SUV,7.0
618000000.0,Toyota,Innova,2020.0,59000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,MPV,8.0
396000000.0,Hyundai,Grand i10,2022.0,18000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Hatchback,5.0
140000000.0,Mercedes Benz,C Class,2004.0,200000.0,Đã sử dụng,Tự động,Xăng,Việt Nam,Sedan,5.0
440000000.0,Toyota,Innova,2017.0,96000.0,Đã sử dụng,Số sàn,Xăng,Việt Nam,MPV,8.0
664000000.0,Mazda,CX-30,2023.0,0.0,Mới,Tự động,Xăng,Việt Nam,SUV,5.0
661000000.0,Mitsubishi,Xpander Cross,2023.0,0.0,Mới,Tự động,Xăng,Nhật Bản,SUV,7.0
230000000.0,Kia,Morning,2015.0,54000.0,Đã sử dụng,Tự động,Xăng,Hàn Quốc,Van,2.0
268000000.0,Honda,Accord,2009.0,112000.0,Đã sử dụng,Tự động,Xăng,Nhật Bản,Sedan,4.0
